run_num	task_name	task_code	task_file	instruction_dur	start_time	end_time	real_start_time	start_ttl	start_ttl_time	acc	rt	real_end_time
1	faux_pas	faux_pas	faux_pas_01.tsv	5	3	38	3.0000046666245908	3	0.8099299583118409	0.5	2.3570247291354463	36.2566044582054
1	movie	mov	movie_01.tsv	5	38	73	38.00001937500201	35	0.6096526668407023			73.25251445826143
1	rest	rest	rest_01.tsv	5	73	108	73.25291779148392	67	0.6615042083431035			108.00452366657557
1	finger_sequence_surprise	fingseqsurp	finger_sequence_surprise_01.tsv	5	108	143	108.004933624994	99	0.2139508333057165	0.7291666666666666	0.587311871095153	142.50596266658977
1	tongue_movement	tongue	tongue_movement_01.tsv	5	143	178	143.00000450015068	131	0.0098500000312924			179.0063509582542
1	rest_surprise_sound_images	rest_surp_snd_img	rest_surprise_sound_images_01.tsv	5	178	213	179.00663387496024	163	0.816473291721195			213.00882400013504
1	verb_generation	vrbgn-wrdrd	verb_generation_01.tsv	5	213	248	213.00917216646485	194	0.718531291699037			247.52260891650803
1	theory_of_mind_diff_reward	tom_diff_reward	theory_of_mind_diff_reward_01.tsv	5	248	283	248.0000054582488	226	0.5096360419411212	0.5	1.660600187489763	280.6893561249599
1	visual_search	visrchsml	visual_search_01.tsv	5	283	318	283.000008125091	258	0.3098403750918805	0.9166666666666666		316.5559365833178
1	temp_deviant	temp_deviant	temp_deviant_01.tsv	5	318	353	318.000003375113	290	0.1099371667951345	0.5		351.3391993751284
1	demand_grid_easy_diff	dmgrid_easy_diff	demand_grid_easy_diff_01.tsv	5	353	388	353.00001279148273	321	1.009909583022818	0.0	1.4442250520223752	386.3058905415237
1	spatial_navigation	spatialnav	spatial_navigation_01.tsv	5	388	423	388.000017875107	353	0.8097445000894368			423.0224376665428
1	action_observation	acva-acvk	action_observation_01.tsv	5	423	466	423.0227187082637	385	0.6324909583199769			457.2788751251064
2	demand_grid_easy_diff	dmgrid_easy_diff	demand_grid_easy_diff_02.tsv	5	3	38	3.000010750023648	3	0.8094086667988449	1.0	1.4113896979251876	36.073783916654065
2	tongue_movement	tongue	tongue_movement_02.tsv	5	38	73	38.00001520849764	35	0.6097120000049472			74.00634420849383
2	rest_surprise_sound_images	rest_surp_snd_img	rest_surprise_sound_images_02.tsv	5	73	108	74.00664549996145	68	0.3162535831797868			108.00794591661544
2	spatial_navigation	spatialnav	spatial_navigation_02.tsv	5	108	143	108.0082365416456	99	0.2172261665109545			143.03870220831595
2	action_observation	acva-acvk	action_observation_02.tsv	5	143	178	143.03913279157132	131	0.0484204166568815			177.15844366676174
2	movie	mov	movie_02.tsv	5	178	213	178.0000034167897	161	2.0093353332486004			213.13223020848815
2	verb_generation	vrbgn-wrdrd	verb_generation_02.tsv	5	213	248	213.13259633351117	193	0.8418080417905003			247.52261774986985
2	faux_pas	faux_pas	faux_pas_02.tsv	5	248	283	248.00001366669312	225	0.5099387499503791	0.0	2.804359000059776	281.1893118750304
2	temp_deviant	temp_deviant	temp_deviant_02.tsv	5	283	318	283.0000095416326	257	0.3098859584424644	1.0		316.17240858334117
